SampleID,sequencing_well,batch,project,field,sample_name,fk_num,sampling_method,gps_latitude,gps_longitude,field_length,field_width,field_diag,sample_ms,transect_length ,transect_width,transect_diag,sample_x,sample_y,"x,y",x_ms,y_ms,collection_day,collection_month,collection_year,year_start,date,days,crop_rotation_primary_y0,crop_rotation_companion_y0,crop_rotation_primary_y1,crop_rotation_companion_y1,crop_rotation_primary_y2,crop_rotation_companion_y2,crop_rotation_primary_y3,crop_rotation_companion_y3,crop_rotation_primary_y4,crop_rotation_companion_y4,crop_rotation_primary_y5,crop_rotation_companion_y5,wheat_cultivar,take_all_seen,take_all_evidence,take_all_time,fertiliser_use,fertiliser_use_nitrogen,fertiliser_use_phosphous,fertiliser_use_potassium,fertiliser_use_micronutrients,fertiliser_use_other,fertiliser_application_rate_monthly,fertiliser_application_rate_every_six_months,fertiliser_application_rate_yearly,fertiliser_application_rate_every_two_years,fertiliser_application_rate_every_other,manure_use,manure_application_rate_monthly,manure_application_rate_every_six_months,manure_application_rate_yearly,manure_application_rate_every_two_years,manure_application_rate_other,pesticides__insecticides_use,fungicides_use,herbicides_use,tillage,tillage_method,soil_texture,fertility,soil_ph,available_p,available_k,available_mg,available_na,available_ca,extractable_cu,extractable_zn,extractable_mn,extractable_fe,extractable_so4,extractable_mo,extractable_co,ECEC,h_TN,h_TC,moisture_content,dh_TN,dh_TC
1_demultiplex.bc1024--bc1100.hifi_reads,H7,1,farmer_kit,6NY.01,6NY.1.140.FK,140,FFK,51.549972,-2.25875,330.51,225.16,335.4,NA,NA,NA,NA,NA,NA,NA,,,16,8,2024,01/01/2024,16/08/2024,228,wheat,NA,fallow_MLS,NA,kale,NA,spring_barley,NA,spring_oats,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,No,No,No,Yes,No,NA,As needed,Yes,NA,Yes,NA,NA,NA,NA,Yes,Yes,Yes,Tillage,"Clayey, some loamy",high,7.7,36.2,436,89,34,3625.8,4.3,8.2,108.8,181.3,46.5,0,0.6,26.3,NA,NA,NA,NA,NA
1_demultiplex.bc1024--bc1101.hifi_reads,H8,1,sample,9HF.01,9HF.01.07,NA,NA,51.546639,-1.275528,892.73,584.76,959.69,80,877.46,545.27,800,7,7,"7,7",,,26,9,2024,01/01/2024,26/09/2024,269,group_2_2nd ,NA,seed_wheat,NA,OSR,NA,group_3 ,NA,Poppy,NA,NA,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy,lime-rich,7.7,21.8,106,101,10.7,3545.5,3.8,4.8,64.8,143.6,52.2,0,0.3,24.6,0.534,7.07,4.35,0.558,7.37
1_demultiplex.bc1024--bc1105.hifi_reads,H9,1,sample,9HF.01,9HF.01.15,NA,NA,51.546639,-1.275528,892.73,584.76,959.69,80,877.46,545.27,800,5,6,"5,6",,,26,9,2024,01/01/2024,26/09/2024,269,group_2_2nd ,NA,seed_wheat,NA,OSR,NA,group_3 ,NA,Poppy,NA,NA,NA,NA,No,N/A,not_seen,Yes,Yes,Yes,No,Yes,No,No,No,Yes,NA,Per crop requirements,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy,lime-rich,7.7,21.8,106,101,10.7,3545.5,3.8,4.8,64.8,143.6,52.2,0,0.3,24.6,0.534,7.07,4.35,0.558,7.37
1_demultiplex.bc1024--bc1107.hifi_reads,H10,1,sample,4LQ.02,4LQ.02.02,NA,NA,51.22593,1.22016,481.08,388.16,601.59,55,444.68,313.29,550,2,2,"2,2",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,8,71.6,294,46,12.4,2659,6,9.9,97.1,113.9,44.8,0,0.5,18.9,0.333,6.62,3.1,0.343,6.83
1_demultiplex.bc1024--bc1110.hifi_reads,H11,1,sample,4LQ.02,4LQ.02.10,NA,NA,51.22593,1.22016,481.08,388.16,601.59,55,444.68,313.29,550,10,10,"10,10",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,8,71.6,294,46,12.4,2659,6,9.9,97.1,113.9,44.8,0,0.5,18.9,0.333,6.62,3.1,0.343,6.83
2_demultiplex.bc1005--bc1044.hifi_reads,A3,1,sample,4LQ.01,4LQ.01.12,NA,NA,51.23002,1.23029,710.49,267.8,680.13,65,691.13,253.08,650,2,9,"2,9",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,7.9,29.2,201,55,22.9,3133.1,4.7,8.3,137.6,117.6,45.4,0,0.6,21.8,0.303,4.62,3.51,0.314,4.78
2_demultiplex.bc1005--bc1045.hifi_reads,A4,1,sample,4LQ.01,4LQ.01.20,NA,NA,51.23002,1.23029,710.49,267.8,680.13,65,691.13,253.08,650,10,1,"10,1",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,7.9,29.2,201,55,22.9,3133.1,4.7,8.3,137.6,117.6,45.4,0,0.6,21.8,0.303,4.62,3.51,0.314,4.78
2_demultiplex.bc1005--bc1054.hifi_reads,A5,1,sample,5LY.02,5LY.02.07,NA,NA,53.21567,-0.14249,904.63,442.74,899.98,85,859.19,433.26,850,7,7,"7,7",,,6,8,2024,01/01/2024,08/06/2024,218,group_1,NA,combining_peas,NA,group_2,NA,maize_forage,NA,malting_barley,NA,NA,NA,Crusoe; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy,lime-rich,6.9,22.6,4209,44,9.4,2323.8,3.8,5.2,92.9,226.1,338,0,0.8,16.8,0.161,2.31,3.84,0.167,2.4
2_demultiplex.bc1005--bc1056.hifi_reads,A6,1,sample,5LY.02,5LY.02.15,NA,NA,53.21567,-0.14249,904.63,442.74,899.98,85,859.19,433.26,850,5,6,"5,6",,,6,8,2024,01/01/2024,08/06/2024,218,group_1,NA,combining_peas,NA,group_2,NA,maize_forage,NA,malting_barley,NA,NA,NA,Crusoe; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy,lime-rich,6.9,22.6,4209,44,9.4,2323.8,3.8,5.2,92.9,226.1,338,0,0.8,16.8,0.161,2.31,3.84,0.167,2.4
2_demultiplex.bc1005--bc1057.hifi_reads,A7,1,sample,5BY.01,5BY.01.01,NA,NA,53.02619,-0.6952,396.7,366.93,513.87,46,370.86,313.41,460,1,1,"1,1",,,5,8,2024,01/01/2024,08/05/2024,217,group_2,NA,oats,vetch,wheat_group2,NA,maize,NA,forage_rye,NA,NA,NA,Extase; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,"Clayey, some loamy",high,6.6,21.6,369,134,17.5,3777.1,4.4,6,113.8,346.8,1023.9,0,1.3,29,0.267,3.11,3.59,0.276,3.23
2_demultiplex.bc1005--bc1059.hifi_reads,A8,1,sample,5BY.01,5BY.01.09,NA,NA,53.02619,-0.6952,396.7,366.93,513.87,46,370.86,313.41,460,9,9,"9,9",,,5,8,2024,01/01/2024,08/05/2024,217,group_2,NA,oats,vetch,wheat_group2,NA,maize,NA,forage_rye,NA,NA,NA,Extase; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,"Clayey, some loamy",high,6.6,21.6,369,134,17.5,3777.1,4.4,6,113.8,346.8,1023.9,0,1.3,29,0.267,3.11,3.59,0.276,3.23
2_demultiplex.bc1005--bc1060.hifi_reads,A9,1,sample,5BY.01,5BY.01.17,NA,NA,53.02619,-0.6952,396.7,366.93,513.87,46,370.86,313.41,460,7,4,"7,4",,,5,8,2024,01/01/2024,08/05/2024,217,group_2,NA,oats,vetch,wheat_group2,NA,maize,NA,forage_rye,NA,NA,NA,Extase; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,"Clayey, some loamy",high,6.6,21.6,369,134,17.5,3777.1,4.4,6,113.8,346.8,1023.9,0,1.3,29,0.267,3.11,3.59,0.276,3.23
2_demultiplex.bc1005--bc1062.hifi_reads,A10,1,sample,5RJ.02,5RJ.02.04,NA,NA,53.218306,-0.16975,370.47,225.22,388.67,35,346.72,214.25,350,4,4,"4,4",,,6,8,2024,01/01/2024,08/06/2024,218,feed_wheat,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Champion; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy and clayey,moderate,7.9,24.2,168,68,11.8,2664.1,5.3,4.8,67.2,291.3,55.1,0,0.5,18.8,0.119,1.37,1.59,0.121,1.4
2_demultiplex.bc1005--bc1065.hifi_reads,A11,1,sample,5RJ.02,5RJ.02.12,NA,NA,53.218306,-0.16975,370.47,225.22,388.67,35,346.72,214.25,350,2,9,"2,9",,,6,8,2024,01/01/2024,08/06/2024,218,feed_wheat,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Champion; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy and clayey,moderate,7.9,24.2,168,68,11.8,2664.1,5.3,4.8,67.2,291.3,55.1,0,0.5,18.8,0.119,1.37,1.59,0.121,1.4
2_demultiplex.bc1007--bc1033.hifi_reads,B1,1,sample,4LQ.02,4LQ.02.18,NA,NA,51.22593,1.22016,481.08,388.16,601.59,55,444.68,313.29,550,8,3,"8,3",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,8,71.6,294,46,12.4,2659,6,9.9,97.1,113.9,44.8,0,0.5,18.9,0.333,6.62,3.1,0.343,6.83
2_demultiplex.bc1007--bc1035.hifi_reads,B2,1,sample,4LQ.01,4LQ.01.05,NA,NA,51.23002,1.23029,710.49,267.8,680.13,65,691.13,253.08,650,5,5,"5,5",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,7.9,29.2,201,55,22.9,3133.1,4.7,8.3,137.6,117.6,45.4,0,0.6,21.8,0.303,4.62,3.51,0.314,4.78
2_demultiplex.bc1007--bc1044.hifi_reads,B3,1,sample,4LQ.01,4LQ.01.13,NA,NA,51.23002,1.23029,710.49,267.8,680.13,65,691.13,253.08,650,3,8,"3,8",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,7.9,29.2,201,55,22.9,3133.1,4.7,8.3,137.6,117.6,45.4,0,0.6,21.8,0.303,4.62,3.51,0.314,4.78
2_demultiplex.bc1007--bc1045.hifi_reads,B4,1,farmer_kit,4LQ.01,4LQ.1.227.FK,227,SFK,51.23002,1.23029,710.49,267.8,680.13,65,691.13,253.08,650,NA,NA,NA,,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,7.9,29.2,201,55,22.9,3133.1,4.7,8.3,137.6,117.6,45.4,0,0.6,21.8,0.303,4.62,3.51,0.314,4.78
2_demultiplex.bc1007--bc1054.hifi_reads,B5,1,sample,5LY.02,5LY.02.08,NA,NA,53.21567,-0.14249,904.63,442.74,899.98,85,859.19,433.26,850,8,8,"8,8",,,6,8,2024,01/01/2024,08/06/2024,218,group_1,NA,combining_peas,NA,group_2,NA,maize_forage,NA,malting_barley,NA,NA,NA,Crusoe; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy,lime-rich,6.9,22.6,4209,44,9.4,2323.8,3.8,5.2,92.9,226.1,338,0,0.8,16.8,0.161,2.31,3.84,0.167,2.4
2_demultiplex.bc1007--bc1056.hifi_reads,B6,1,sample,5LY.02,5LY.02.16,NA,NA,53.21567,-0.14249,904.63,442.74,899.98,85,859.19,433.26,850,6,5,"6,5",,,6,8,2024,01/01/2024,08/06/2024,218,group_1,NA,combining_peas,NA,group_2,NA,maize_forage,NA,malting_barley,NA,NA,NA,Crusoe; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy,lime-rich,6.9,22.6,4209,44,9.4,2323.8,3.8,5.2,92.9,226.1,338,0,0.8,16.8,0.161,2.31,3.84,0.167,2.4
2_demultiplex.bc1007--bc1057.hifi_reads,B7,1,sample,5BY.01,5BY.01.02,NA,NA,53.02619,-0.6952,396.7,366.93,513.87,46,370.86,313.41,460,2,2,"2,2",,,5,8,2024,01/01/2024,08/05/2024,217,group_2,NA,oats,vetch,wheat_group2,NA,maize,NA,forage_rye,NA,NA,NA,Extase; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,"Clayey, some loamy",high,6.6,21.6,369,134,17.5,3777.1,4.4,6,113.8,346.8,1023.9,0,1.3,29,0.267,3.11,3.59,0.276,3.23
2_demultiplex.bc1007--bc1059.hifi_reads,B8,1,sample,5BY.01,5BY.01.10,NA,NA,53.02619,-0.6952,396.7,366.93,513.87,46,370.86,313.41,460,10,10,"10,10",,,5,8,2024,01/01/2024,08/05/2024,217,group_2,NA,oats,vetch,wheat_group2,NA,maize,NA,forage_rye,NA,NA,NA,Extase; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,"Clayey, some loamy",high,6.6,21.6,369,134,17.5,3777.1,4.4,6,113.8,346.8,1023.9,0,1.3,29,0.267,3.11,3.59,0.276,3.23
2_demultiplex.bc1007--bc1060.hifi_reads,B9,1,sample,5BY.01,5BY.01.18,NA,NA,53.02619,-0.6952,396.7,366.93,513.87,46,370.86,313.41,460,8,3,"8,3",,,5,8,2024,01/01/2024,08/05/2024,217,group_2,NA,oats,vetch,wheat_group2,NA,maize,NA,forage_rye,NA,NA,NA,Extase; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,"Clayey, some loamy",high,6.6,21.6,369,134,17.5,3777.1,4.4,6,113.8,346.8,1023.9,0,1.3,29,0.267,3.11,3.59,0.276,3.23
2_demultiplex.bc1007--bc1062.hifi_reads,B10,1,sample,5RJ.02,5RJ.02.05,NA,NA,53.218306,-0.16975,370.47,225.22,388.67,35,346.72,214.25,350,5,5,"5,5",,,6,8,2024,01/01/2024,08/06/2024,218,feed_wheat,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Champion; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy and clayey,moderate,7.9,24.2,168,68,11.8,2664.1,5.3,4.8,67.2,291.3,55.1,0,0.5,18.8,0.119,1.37,1.59,0.121,1.4
2_demultiplex.bc1007--bc1065.hifi_reads,B11,1,sample,5RJ.02,5RJ.02.13,NA,NA,53.218306,-0.16975,370.47,225.22,388.67,35,346.72,214.25,350,3,8,"3,8",,,6,8,2024,01/01/2024,08/06/2024,218,feed_wheat,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Champion; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy and clayey,moderate,7.9,24.2,168,68,11.8,2664.1,5.3,4.8,67.2,291.3,55.1,0,0.5,18.8,0.119,1.37,1.59,0.121,1.4
2_demultiplex.bc1007--bc1075.hifi_reads,B12,1,farmer_kit,5RJ.02,5RJ.2.218.FK,218,SFK,53.218306,-0.16975,370.47,225.22,388.67,35,346.72,214.25,350,NA,NA,NA,,,6,8,2024,01/01/2024,08/06/2024,218,feed_wheat,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Champion; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy and clayey,moderate,7.9,24.2,168,68,11.8,2664.1,5.3,4.8,67.2,291.3,55.1,0,0.5,18.8,0.119,1.37,1.59,0.121,1.4
2_demultiplex.bc1008--bc1033.hifi_reads,C1,1,sample,4LQ.02,4LQ.02.19,NA,NA,51.22593,1.22016,481.08,388.16,601.59,55,444.68,313.29,550,9,2,"9,2",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,8,71.6,294,46,12.4,2659,6,9.9,97.1,113.9,44.8,0,0.5,18.9,0.333,6.62,3.1,0.343,6.83
2_demultiplex.bc1008--bc1035.hifi_reads,C2,1,sample,4LQ.01,4LQ.01.06,NA,NA,51.23002,1.23029,710.49,267.8,680.13,65,691.13,253.08,650,6,6,"6,6",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,7.9,29.2,201,55,22.9,3133.1,4.7,8.3,137.6,117.6,45.4,0,0.6,21.8,0.303,4.62,3.51,0.314,4.78
2_demultiplex.bc1008--bc1044.hifi_reads,C3,1,sample,4LQ.01,4LQ.01.14,NA,NA,51.23002,1.23029,710.49,267.8,680.13,65,691.13,253.08,650,4,7,"4,7",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,7.9,29.2,201,55,22.9,3133.1,4.7,8.3,137.6,117.6,45.4,0,0.6,21.8,0.303,4.62,3.51,0.314,4.78
2_demultiplex.bc1008--bc1045.hifi_reads,C4,1,sample,5LY.02,5LY.02.01,NA,NA,53.21567,-0.14249,904.63,442.74,899.98,85,859.19,433.26,850,1,1,"1,1",,,6,8,2024,01/01/2024,08/06/2024,218,group_1,NA,combining_peas,NA,group_2,NA,maize_forage,NA,malting_barley,NA,NA,NA,Crusoe; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy,lime-rich,6.9,22.6,4209,44,9.4,2323.8,3.8,5.2,92.9,226.1,338,0,0.8,16.8,0.161,2.31,3.84,0.167,2.4
2_demultiplex.bc1008--bc1054.hifi_reads,C5,1,sample,5LY.02,5LY.02.09,NA,NA,53.21567,-0.14249,904.63,442.74,899.98,85,859.19,433.26,850,9,9,"9,9",,,6,8,2024,01/01/2024,08/06/2024,218,group_1,NA,combining_peas,NA,group_2,NA,maize_forage,NA,malting_barley,NA,NA,NA,Crusoe; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy,lime-rich,6.9,22.6,4209,44,9.4,2323.8,3.8,5.2,92.9,226.1,338,0,0.8,16.8,0.161,2.31,3.84,0.167,2.4
2_demultiplex.bc1008--bc1056.hifi_reads,C6,1,sample,5LY.02,5LY.02.17,NA,NA,53.21567,-0.14249,904.63,442.74,899.98,85,859.19,433.26,850,7,4,"7,4",,,6,8,2024,01/01/2024,08/06/2024,218,group_1,NA,combining_peas,NA,group_2,NA,maize_forage,NA,malting_barley,NA,NA,NA,Crusoe; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy,lime-rich,6.9,22.6,4209,44,9.4,2323.8,3.8,5.2,92.9,226.1,338,0,0.8,16.8,0.161,2.31,3.84,0.167,2.4
2_demultiplex.bc1008--bc1057.hifi_reads,C7,1,sample,5BY.01,5BY.01.03,NA,NA,53.02619,-0.6952,396.7,366.93,513.87,46,370.86,313.41,460,3,3,"3,3",,,5,8,2024,01/01/2024,08/05/2024,217,group_2,NA,oats,vetch,wheat_group2,NA,maize,NA,forage_rye,NA,NA,NA,Extase; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,"Clayey, some loamy",high,6.6,21.6,369,134,17.5,3777.1,4.4,6,113.8,346.8,1023.9,0,1.3,29,0.267,3.11,3.59,0.276,3.23
2_demultiplex.bc1008--bc1059.hifi_reads,C8,1,sample,5BY.01,5BY.01.11,NA,NA,53.02619,-0.6952,396.7,366.93,513.87,46,370.86,313.41,460,1,10,"1,10",,,5,8,2024,01/01/2024,08/05/2024,217,group_2,NA,oats,vetch,wheat_group2,NA,maize,NA,forage_rye,NA,NA,NA,Extase; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,"Clayey, some loamy",high,6.6,21.6,369,134,17.5,3777.1,4.4,6,113.8,346.8,1023.9,0,1.3,29,0.267,3.11,3.59,0.276,3.23
2_demultiplex.bc1008--bc1060.hifi_reads,C9,1,sample,5BY.01,5BY.01.19,NA,NA,53.02619,-0.6952,396.7,366.93,513.87,46,370.86,313.41,460,9,2,"9,2",,,5,8,2024,01/01/2024,08/05/2024,217,group_2,NA,oats,vetch,wheat_group2,NA,maize,NA,forage_rye,NA,NA,NA,Extase; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,"Clayey, some loamy",high,6.6,21.6,369,134,17.5,3777.1,4.4,6,113.8,346.8,1023.9,0,1.3,29,0.267,3.11,3.59,0.276,3.23
2_demultiplex.bc1008--bc1062.hifi_reads,C10,1,sample,5RJ.02,5RJ.02.06,NA,NA,53.218306,-0.16975,370.47,225.22,388.67,35,346.72,214.25,350,6,6,"6,6",,,6,8,2024,01/01/2024,08/06/2024,218,feed_wheat,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Champion; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy and clayey,moderate,7.9,24.2,168,68,11.8,2664.1,5.3,4.8,67.2,291.3,55.1,0,0.5,18.8,0.119,1.37,1.59,0.121,1.4
2_demultiplex.bc1008--bc1065.hifi_reads,C11,1,sample,5RJ.02,5RJ.02.14,NA,NA,53.218306,-0.16975,370.47,225.22,388.67,35,346.72,214.25,350,4,7,"4,7",,,6,8,2024,01/01/2024,08/06/2024,218,feed_wheat,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Champion; extase,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Loamy and clayey,moderate,7.9,24.2,168,68,11.8,2664.1,5.3,4.8,67.2,291.3,55.1,0,0.5,18.8,0.119,1.37,1.59,0.121,1.4
